"","MONYEAR.x","SIZE.x","BP","difference","diffFactor"
"647",NA,NA,"32_9",NA,NA
"648",NA,NA,"32_3",NA,NA
"649",NA,NA,"32_6",NA,NA
"650",NA,NA,"32_4",NA,NA
"651",NA,NA,"32_5",NA,NA
"652",NA,NA,"32_7",NA,NA
"653",NA,NA,"32_8",NA,NA
"654",NA,NA,"22_1",NA,NA
"655",NA,NA,"22_2",NA,NA
"656",NA,NA,"22_3",NA,NA
"657",NA,NA,"22_4",NA,NA
"658",NA,NA,"22_5",NA,NA
"659",NA,NA,"32_10",NA,NA
"660",NA,NA,"32_11",NA,NA
"661",NA,NA,"32_1",NA,NA
"662",NA,NA,"32_2",NA,NA
"663",NA,NA,"32_8",NA,NA
"664",NA,NA,"32_9",NA,NA
"665",NA,NA,"32_6",NA,NA
"666",NA,NA,"32_3",NA,NA
"667",NA,NA,"32_5",NA,NA
"668",NA,NA,"32_4",NA,NA
"669",NA,NA,"32_7",NA,NA
"670",NA,NA,"22_1",NA,NA
"671",NA,NA,"22_2",NA,NA
"672",NA,NA,"22_3",NA,NA
"673",NA,NA,"22_4",NA,NA
"674",NA,NA,"22_5",NA,NA
"675",NA,NA,"32_10",NA,NA
"676",NA,NA,"32_11",NA,NA
"677",NA,NA,"32_1",NA,NA
"678",NA,NA,"32_2",NA,NA
"679",NA,NA,"32_8",NA,NA
"680",NA,NA,"32_9",NA,NA
"681",NA,NA,"32_6",NA,NA
"682",NA,NA,"32_3",NA,NA
"683",NA,NA,"32_5",NA,NA
"684",NA,NA,"32_4",NA,NA
"685",NA,NA,"32_7",NA,NA
"686",NA,NA,"22_1",NA,NA
"687",NA,NA,"22_2",NA,NA
"688",NA,NA,"22_3",NA,NA
"689",NA,NA,"22_4",NA,NA
"690",NA,NA,"22_5",NA,NA
"691",NA,NA,"32_10",NA,NA
"692",NA,NA,"32_11",NA,NA
"693",NA,NA,"32_1",NA,NA
"694",NA,NA,"32_2",NA,NA
"695",NA,NA,"32_8",NA,NA
"696",NA,NA,"32_9",NA,NA
"697",NA,NA,"32_6",NA,NA
"698",NA,NA,"32_3",NA,NA
"699",NA,NA,"32_5",NA,NA
"700",NA,NA,"32_7",NA,NA
"701",NA,NA,"32_4",NA,NA
"702",NA,NA,"22_1",NA,NA
"703",NA,NA,"22_2",NA,NA
"704",NA,NA,"22_3",NA,NA
"705",NA,NA,"22_4",NA,NA
"706",NA,NA,"22_5",NA,NA
"707",NA,NA,"32_10",NA,NA
"708",NA,NA,"32_11",NA,NA
"709",NA,NA,"32_1",NA,NA
"710",NA,NA,"32_2",NA,NA
"711",NA,NA,"32_8",NA,NA
"712",NA,NA,"32_9",NA,NA
"713",NA,NA,"32_6",NA,NA
"714",NA,NA,"32_3",NA,NA
"715",NA,NA,"32_7",NA,NA
"716",NA,NA,"32_5",NA,NA
"717",NA,NA,"32_4",NA,NA
"718",NA,NA,"22_1",NA,NA
"719",NA,NA,"22_2",NA,NA
"720",NA,NA,"22_3",NA,NA
"721",NA,NA,"22_4",NA,NA
"722",NA,NA,"22_5",NA,NA
"723",NA,NA,"32_10",NA,NA
"724",NA,NA,"32_11",NA,NA
"725",NA,NA,"32_1",NA,NA
"726",NA,NA,"32_2",NA,NA
"727",NA,NA,"32_8",NA,NA
"728",NA,NA,"32_9",NA,NA
"729",NA,NA,"32_6",NA,NA
"730",NA,NA,"32_3",NA,NA
"731",NA,NA,"32_7",NA,NA
"732",NA,NA,"32_5",NA,NA
"733",NA,NA,"32_4",NA,NA
"734",NA,NA,"22_1",NA,NA
"735",NA,NA,"22_2",NA,NA
"736",NA,NA,"22_3",NA,NA
"737",NA,NA,"22_4",NA,NA
"738",NA,NA,"22_5",NA,NA
"739",NA,NA,"32_11",NA,NA
"740",NA,NA,"32_10",NA,NA
"741",NA,NA,"32_1",NA,NA
"742",NA,NA,"32_2",NA,NA
"743",NA,NA,"32_8",NA,NA
"744",NA,NA,"32_9",NA,NA
"745",NA,NA,"32_6",NA,NA
"746",NA,NA,"32_3",NA,NA
"747",NA,NA,"32_5",NA,NA
"748",NA,NA,"32_7",NA,NA
"749",NA,NA,"32_4",NA,NA
"750",NA,NA,"22_1",NA,NA
"751",NA,NA,"22_2",NA,NA
"752",NA,NA,"22_3",NA,NA
"753",NA,NA,"22_4",NA,NA
"754",NA,NA,"22_5",NA,NA
"755",NA,NA,"32_11",NA,NA
"756",NA,NA,"32_10",NA,NA
"757",NA,NA,"32_1",NA,NA
"758",NA,NA,"32_2",NA,NA
"759",NA,NA,"32_8",NA,NA
"760",NA,NA,"32_9",NA,NA
"761",NA,NA,"32_6",NA,NA
"762",NA,NA,"32_3",NA,NA
"763",NA,NA,"32_5",NA,NA
"764",NA,NA,"32_7",NA,NA
"765",NA,NA,"32_4",NA,NA
"766",NA,NA,"22_2",NA,NA
"767",NA,NA,"22_3",NA,NA
"768",NA,NA,"22_4",NA,NA
"769",NA,NA,"22_5",NA,NA
"770",NA,NA,"22_1",NA,NA
"771",NA,NA,"32_1",NA,NA
"772",NA,NA,"32_11",NA,NA
"773",NA,NA,"32_2",NA,NA
"774",NA,NA,"32_3",NA,NA
"775",NA,NA,"32_10",NA,NA
"776",NA,NA,"32_9",NA,NA
"777",NA,NA,"32_7",NA,NA
"778",NA,NA,"32_4",NA,NA
"779",NA,NA,"32_5",NA,NA
"780",NA,NA,"32_6",NA,NA
"781",NA,NA,"32_8",NA,NA
"782","2000","A","5_1",5,"-20 - 20"
"783","2000","A","15_1",-4,"-20 - 20"
"784","2000","A","5_2",3,"-20 - 20"
"785","2000","A","5_5",-4,"-20 - 20"
"786","2000","A","12_2",-4,"-20 - 20"
"787","2000","A","13_1",-4,"-20 - 20"
"788","2000","A","5_6",1,"-20 - 20"
"789","2000","A","5_4",-4,"-20 - 20"
"790","2000","A","12_1",-4,"-20 - 20"
"791","2000","A","5_3",-4,"-20 - 20"
"792","2000","B","13_1",-6,"-20 - 20"
"793","2000","B","12_2",-6,"-20 - 20"
"794","2000","B","12_1",-6,"-20 - 20"
"795","2000","B","5_6",7,"-20 - 20"
"796","2000","B","15_1",-5,"-20 - 20"
"797","2000","B","5_5",-4,"-20 - 20"
"798","2000","B","5_3",-6,"-20 - 20"
"799","2000","B","5_4",-5,"-20 - 20"
"800","2000","B","5_2",1,"-20 - 20"
"801","2000","B","5_1",6,"-20 - 20"
"802","2000","C","5_1",2,"-20 - 20"
"803","2000","C","13_1",-2,"-20 - 20"
"804","2000","C","12_1",-2,"-20 - 20"
"805","2000","C","5_3",-2,"-20 - 20"
"806","2000","C","5_2",-1,"-20 - 20"
"807","2000","C","5_5",0,"-20 - 20"
"808","2000","C","12_2",-2,"-20 - 20"
"809","2000","C","15_1",-2,"-20 - 20"
"810","2000","C","5_4",0,"-20 - 20"
"811","2000","C","5_6",-2,"-20 - 20"
"812","2000","D","5_1",0,"-20 - 20"
"813","2000","D","12_1",-1,"-20 - 20"
"814","2000","D","12_2",1,"-20 - 20"
"815","2000","D","5_5",-1,"-20 - 20"
"816","2000","D","5_2",1,"-20 - 20"
"817","2000","D","13_1",-1,"-20 - 20"
"818","2000","D","5_6",0,"-20 - 20"
"819","2000","D","5_4",-1,"-20 - 20"
"820","2000","D","5_3",-1,"-20 - 20"
"821","2000","D","15_1",0,"-20 - 20"
"822","2000","E","5_6",-1,"-20 - 20"
"823","2000","E","5_2",0,"-20 - 20"
"824","2000","E","5_3",-1,"-20 - 20"
"825","2000","E","5_1",1,"-20 - 20"
"826","2000","E","13_1",-1,"-20 - 20"
"827","2000","E","15_1",1,"-20 - 20"
"828","2000","E","12_2",0,"-20 - 20"
"829","2000","E","5_5",-1,"-20 - 20"
"830","2000","E","12_1",-1,"-20 - 20"
"831","2000","E","5_4",-1,"-20 - 20"
"832","2000","F","5_5",2,"-20 - 20"
"833","2000","F","13_1",-1,"-20 - 20"
"834","2000","F","12_1",-1,"-20 - 20"
"835","2000","F","12_2",1,"-20 - 20"
"836","2000","F","5_4",-1,"-20 - 20"
"837","2000","F","5_3",2,"-20 - 20"
"838","2000","F","5_6",0,"-20 - 20"
"839","2000","F","5_2",-1,"-20 - 20"
"840","2000","F","5_1",0,"-20 - 20"
"841","2000","F","15_1",2,"-20 - 20"
"842","2000","G","5_6",-2,"-20 - 20"
"843","2000","G","5_1",1,"-20 - 20"
"844","2000","G","15_1",-1,"-20 - 20"
"845","2000","G","5_5",0,"-20 - 20"
"846","2000","G","12_2",0,"-20 - 20"
"847","2000","G","5_3",-1,"-20 - 20"
"848","2000","G","5_2",2,"-20 - 20"
"849","2000","G","5_4",-2,"-20 - 20"
"850","2000","G","12_1",-2,"-20 - 20"
"851","2000","G","13_1",-2,"-20 - 20"
"852","2000","H","5_2",1,"-20 - 20"
"853","2000","H","13_1",-1,"-20 - 20"
"854","2000","H","15_1",3,"-20 - 20"
"855","2000","H","12_1",-1,"-20 - 20"
"856","2000","H","5_1",0,"-20 - 20"
"857","2000","H","5_6",0,"-20 - 20"
"858","2000","H","5_5",-1,"-20 - 20"
"859","2000","H","5_4",-1,"-20 - 20"
"860","2000","H","5_3",1,"-20 - 20"
"861","2000","H","12_2",-1,"-20 - 20"
"862","2000","I","5_5",0,"-20 - 20"
"863","2000","I","5_2",0,"-20 - 20"
"864","2000","I","5_4",1,"-20 - 20"
"865","2000","I","12_1",1,"-20 - 20"
"866","2000","I","13_1",1,"-20 - 20"
"867","2000","I","15_1",3,"-20 - 20"
"868","2000","I","5_3",0,"-20 - 20"
"869","2000","I","12_2",0,"-20 - 20"
"870","2000","I","5_1",0,"-20 - 20"
"871","2000","I","5_6",0,"-20 - 20"
"872","2000","J","12_2",0,"-20 - 20"
"873","2000","J","13_1",0,"-20 - 20"
"874","2000","J","15_1",2,"-20 - 20"
"875","2000","J","5_6",0,"-20 - 20"
"876","2000","J","5_2",0,"-20 - 20"
"877","2000","J","5_3",0,"-20 - 20"
"878","2000","J","5_4",0,"-20 - 20"
"879","2000","J","12_1",0,"-20 - 20"
"880","2000","J","5_5",1,"-20 - 20"
"881","2000","J","5_1",1,"-20 - 20"
"882","2000","SEEDLING","5_2",0,"-20 - 20"
"883","2000","SEEDLING","5_3",-3,"-20 - 20"
"884","2000","SEEDLING","5_5",0,"-20 - 20"
"885","2000","SEEDLING","12_2",0,"-20 - 20"
"886","2000","SEEDLING","5_4",0,"-20 - 20"
"887","2000","SEEDLING","15_1",-1,"-20 - 20"
"888","2000","SEEDLING","5_6",0,"-20 - 20"
"889","2000","SEEDLING","12_1",-3,"-20 - 20"
"890","2000","SEEDLING","13_1",-3,"-20 - 20"
"891","2000","SEEDLING","5_1",0,"-20 - 20"
"892",NA,NA,"1_1",NA,NA
"893",NA,NA,"1_2",NA,NA
"894",NA,NA,"1_3",NA,NA
"895",NA,NA,"1_4",NA,NA
"896",NA,NA,"1_5",NA,NA
"897",NA,NA,"1_6",NA,NA
"898",NA,NA,"1_7",NA,NA
"899",NA,NA,"1_8",NA,NA
"900",NA,NA,"1_9",NA,NA
"901",NA,NA,"7_1",NA,NA
"902",NA,NA,"7_2",NA,NA
"903",NA,NA,"7_3",NA,NA
"904",NA,NA,"7_4",NA,NA
"905",NA,NA,"7_5",NA,NA
"906",NA,NA,"7_6",NA,NA
"907",NA,NA,"7_7",NA,NA
"908",NA,NA,"7_8",NA,NA
"909",NA,NA,"21_4",NA,NA
"910",NA,NA,"21_1",NA,NA
"911",NA,NA,"21_2",NA,NA
"912",NA,NA,"21_3",NA,NA
"913",NA,NA,"1_1",NA,NA
"914",NA,NA,"1_2",NA,NA
"915",NA,NA,"1_3",NA,NA
"916",NA,NA,"1_4",NA,NA
"917",NA,NA,"1_5",NA,NA
"918",NA,NA,"1_6",NA,NA
"919",NA,NA,"1_7",NA,NA
"920",NA,NA,"1_8",NA,NA
"921",NA,NA,"1_9",NA,NA
"922",NA,NA,"7_1",NA,NA
"923",NA,NA,"7_2",NA,NA
"924",NA,NA,"7_3",NA,NA
"925",NA,NA,"7_4",NA,NA
"926",NA,NA,"7_5",NA,NA
"927",NA,NA,"7_6",NA,NA
"928",NA,NA,"7_7",NA,NA
"929",NA,NA,"7_8",NA,NA
"930",NA,NA,"21_3",NA,NA
"931",NA,NA,"21_4",NA,NA
"932",NA,NA,"21_1",NA,NA
"933",NA,NA,"21_2",NA,NA
"934",NA,NA,"1_1",NA,NA
"935",NA,NA,"1_2",NA,NA
"936",NA,NA,"1_3",NA,NA
"937",NA,NA,"1_4",NA,NA
"938",NA,NA,"1_5",NA,NA
"939",NA,NA,"1_6",NA,NA
"940",NA,NA,"1_7",NA,NA
"941",NA,NA,"1_8",NA,NA
"942",NA,NA,"1_9",NA,NA
"943",NA,NA,"7_1",NA,NA
"944",NA,NA,"7_2",NA,NA
"945",NA,NA,"7_3",NA,NA
"946",NA,NA,"7_4",NA,NA
"947",NA,NA,"7_5",NA,NA
"948",NA,NA,"7_6",NA,NA
"949",NA,NA,"7_7",NA,NA
"950",NA,NA,"7_8",NA,NA
"951",NA,NA,"21_3",NA,NA
"952",NA,NA,"21_1",NA,NA
"953",NA,NA,"21_2",NA,NA
"954",NA,NA,"21_4",NA,NA
"955",NA,NA,"1_1",NA,NA
"956",NA,NA,"1_2",NA,NA
"957",NA,NA,"1_3",NA,NA
"958",NA,NA,"1_4",NA,NA
"959",NA,NA,"1_5",NA,NA
"960",NA,NA,"1_6",NA,NA
"961",NA,NA,"1_7",NA,NA
"962",NA,NA,"1_8",NA,NA
"963",NA,NA,"1_9",NA,NA
"964",NA,NA,"7_1",NA,NA
"965",NA,NA,"7_2",NA,NA
"966",NA,NA,"7_3",NA,NA
"967",NA,NA,"7_4",NA,NA
"968",NA,NA,"7_5",NA,NA
"969",NA,NA,"7_6",NA,NA
"970",NA,NA,"7_7",NA,NA
"971",NA,NA,"7_8",NA,NA
"972",NA,NA,"21_3",NA,NA
"973",NA,NA,"21_1",NA,NA
"974",NA,NA,"21_2",NA,NA
"975",NA,NA,"21_4",NA,NA
"976",NA,NA,"1_1",NA,NA
"977",NA,NA,"1_2",NA,NA
"978",NA,NA,"1_3",NA,NA
"979",NA,NA,"1_4",NA,NA
"980",NA,NA,"1_5",NA,NA
"981",NA,NA,"1_6",NA,NA
"982",NA,NA,"1_7",NA,NA
"983",NA,NA,"1_8",NA,NA
"984",NA,NA,"1_9",NA,NA
"985",NA,NA,"7_1",NA,NA
"986",NA,NA,"7_2",NA,NA
"987",NA,NA,"7_3",NA,NA
"988",NA,NA,"7_4",NA,NA
"989",NA,NA,"7_5",NA,NA
"990",NA,NA,"7_6",NA,NA
"991",NA,NA,"7_7",NA,NA
"992",NA,NA,"7_8",NA,NA
"993",NA,NA,"21_3",NA,NA
"994",NA,NA,"21_1",NA,NA
"995",NA,NA,"21_2",NA,NA
"996",NA,NA,"21_4",NA,NA
"997",NA,NA,"1_1",NA,NA
"998",NA,NA,"1_2",NA,NA
"999",NA,NA,"1_3",NA,NA
"1000",NA,NA,"1_4",NA,NA
"1001",NA,NA,"1_5",NA,NA
"1002",NA,NA,"1_6",NA,NA
"1003",NA,NA,"1_7",NA,NA
"1004",NA,NA,"1_8",NA,NA
"1005",NA,NA,"1_9",NA,NA
"1006",NA,NA,"7_1",NA,NA
"1007",NA,NA,"7_2",NA,NA
"1008",NA,NA,"7_3",NA,NA
"1009",NA,NA,"7_4",NA,NA
"1010",NA,NA,"7_5",NA,NA
"1011",NA,NA,"7_6",NA,NA
"1012",NA,NA,"7_7",NA,NA
"1013",NA,NA,"7_8",NA,NA
"1014",NA,NA,"21_3",NA,NA
"1015",NA,NA,"21_1",NA,NA
"1016",NA,NA,"21_2",NA,NA
"1017",NA,NA,"21_4",NA,NA
"1018",NA,NA,"1_1",NA,NA
"1019",NA,NA,"1_2",NA,NA
"1020",NA,NA,"1_3",NA,NA
"1021",NA,NA,"1_4",NA,NA
"1022",NA,NA,"1_5",NA,NA
"1023",NA,NA,"1_6",NA,NA
"1024",NA,NA,"1_7",NA,NA
"1025",NA,NA,"1_8",NA,NA
"1026",NA,NA,"1_9",NA,NA
"1027",NA,NA,"7_1",NA,NA
"1028",NA,NA,"7_2",NA,NA
"1029",NA,NA,"7_3",NA,NA
"1030",NA,NA,"7_4",NA,NA
"1031",NA,NA,"7_5",NA,NA
"1032",NA,NA,"7_6",NA,NA
"1033",NA,NA,"7_7",NA,NA
"1034",NA,NA,"7_8",NA,NA
"1035",NA,NA,"21_3",NA,NA
"1036",NA,NA,"21_1",NA,NA
"1037",NA,NA,"21_2",NA,NA
"1038",NA,NA,"21_4",NA,NA
"1039",NA,NA,"1_1",NA,NA
"1040",NA,NA,"1_2",NA,NA
"1041",NA,NA,"1_3",NA,NA
"1042",NA,NA,"1_4",NA,NA
"1043",NA,NA,"1_5",NA,NA
"1044",NA,NA,"1_6",NA,NA
"1045",NA,NA,"1_7",NA,NA
"1046",NA,NA,"1_8",NA,NA
"1047",NA,NA,"1_9",NA,NA
"1048",NA,NA,"7_1",NA,NA
"1049",NA,NA,"7_2",NA,NA
"1050",NA,NA,"7_3",NA,NA
"1051",NA,NA,"7_4",NA,NA
"1052",NA,NA,"7_5",NA,NA
"1053",NA,NA,"7_6",NA,NA
"1054",NA,NA,"7_7",NA,NA
"1055",NA,NA,"7_8",NA,NA
"1056",NA,NA,"21_3",NA,NA
"1057",NA,NA,"21_1",NA,NA
"1058",NA,NA,"21_2",NA,NA
"1059",NA,NA,"21_4",NA,NA
"1060",NA,NA,"1_1",NA,NA
"1061",NA,NA,"1_2",NA,NA
"1062",NA,NA,"1_3",NA,NA
"1063",NA,NA,"1_4",NA,NA
"1064",NA,NA,"1_5",NA,NA
"1065",NA,NA,"1_6",NA,NA
"1066",NA,NA,"1_7",NA,NA
"1067",NA,NA,"1_8",NA,NA
"1068",NA,NA,"1_9",NA,NA
"1069",NA,NA,"7_1",NA,NA
"1070",NA,NA,"7_2",NA,NA
"1071",NA,NA,"7_3",NA,NA
"1072",NA,NA,"7_4",NA,NA
"1073",NA,NA,"7_5",NA,NA
"1074",NA,NA,"7_6",NA,NA
"1075",NA,NA,"7_7",NA,NA
"1076",NA,NA,"7_8",NA,NA
"1077",NA,NA,"21_3",NA,NA
"1078",NA,NA,"21_1",NA,NA
"1079",NA,NA,"21_2",NA,NA
"1080",NA,NA,"21_4",NA,NA
"1081",NA,NA,"1_1",NA,NA
"1082",NA,NA,"1_2",NA,NA
"1083",NA,NA,"1_3",NA,NA
"1084",NA,NA,"1_4",NA,NA
"1085",NA,NA,"1_5",NA,NA
"1086",NA,NA,"1_6",NA,NA
"1087",NA,NA,"1_7",NA,NA
"1088",NA,NA,"1_8",NA,NA
"1089",NA,NA,"1_9",NA,NA
"1090",NA,NA,"7_1",NA,NA
"1091",NA,NA,"7_2",NA,NA
"1092",NA,NA,"7_3",NA,NA
"1093",NA,NA,"7_4",NA,NA
"1094",NA,NA,"7_5",NA,NA
"1095",NA,NA,"7_6",NA,NA
"1096",NA,NA,"7_7",NA,NA
"1097",NA,NA,"7_8",NA,NA
"1098",NA,NA,"21_3",NA,NA
"1099",NA,NA,"21_1",NA,NA
"1100",NA,NA,"21_2",NA,NA
"1101",NA,NA,"21_4",NA,NA
"1102",NA,NA,"1_1",NA,NA
"1103",NA,NA,"1_2",NA,NA
"1104",NA,NA,"1_3",NA,NA
"1105",NA,NA,"1_4",NA,NA
"1106",NA,NA,"1_5",NA,NA
"1107",NA,NA,"1_6",NA,NA
"1108",NA,NA,"1_7",NA,NA
"1109",NA,NA,"1_8",NA,NA
"1110",NA,NA,"1_9",NA,NA
"1111",NA,NA,"7_1",NA,NA
"1112",NA,NA,"7_2",NA,NA
"1113",NA,NA,"7_3",NA,NA
"1114",NA,NA,"7_4",NA,NA
"1115",NA,NA,"7_5",NA,NA
"1116",NA,NA,"7_6",NA,NA
"1117",NA,NA,"7_7",NA,NA
"1118",NA,NA,"7_8",NA,NA
"1119",NA,NA,"21_1",NA,NA
"1120",NA,NA,"21_2",NA,NA
"1121",NA,NA,"21_3",NA,NA
"1122",NA,NA,"21_4",NA,NA
"1123",NA,NA,"32_10",NA,NA
"1124",NA,NA,"32_11",NA,NA
"1125",NA,NA,"22_1",NA,NA
"1126",NA,NA,"22_2",NA,NA
"1127",NA,NA,"22_3",NA,NA
"1128",NA,NA,"22_5",NA,NA
"1129",NA,NA,"32_9",NA,NA
"1130",NA,NA,"22_4",NA,NA
"1131",NA,NA,"32_1",NA,NA
"1132",NA,NA,"32_2",NA,NA
"1133",NA,NA,"32_3",NA,NA
"1134",NA,NA,"32_7",NA,NA
"1135",NA,NA,"32_8",NA,NA
"1136",NA,NA,"32_4",NA,NA
"1137",NA,NA,"32_6",NA,NA
"1138",NA,NA,"32_5",NA,NA
"1139",NA,NA,"32_10",NA,NA
"1140",NA,NA,"32_11",NA,NA
"1141",NA,NA,"22_1",NA,NA
"1142",NA,NA,"22_2",NA,NA
"1143",NA,NA,"22_3",NA,NA
"1144",NA,NA,"22_5",NA,NA
"1145",NA,NA,"32_9",NA,NA
"1146",NA,NA,"22_4",NA,NA
"1147",NA,NA,"32_1",NA,NA
"1148",NA,NA,"32_2",NA,NA
"1149",NA,NA,"32_3",NA,NA
"1150",NA,NA,"32_7",NA,NA
"1151",NA,NA,"32_8",NA,NA
"1152",NA,NA,"32_6",NA,NA
"1153",NA,NA,"32_4",NA,NA
"1154",NA,NA,"32_5",NA,NA
"1155",NA,NA,"32_10",NA,NA
"1156",NA,NA,"32_11",NA,NA
"1157",NA,NA,"22_1",NA,NA
"1158",NA,NA,"22_2",NA,NA
"1159",NA,NA,"22_3",NA,NA
"1160",NA,NA,"22_5",NA,NA
"1161",NA,NA,"32_9",NA,NA
"1162",NA,NA,"22_4",NA,NA
"1163",NA,NA,"32_1",NA,NA
"1164",NA,NA,"32_2",NA,NA
"1165",NA,NA,"32_3",NA,NA
"1166",NA,NA,"32_8",NA,NA
"1167",NA,NA,"32_7",NA,NA
"1168",NA,NA,"32_6",NA,NA
"1169",NA,NA,"32_4",NA,NA
"1170",NA,NA,"32_5",NA,NA
"1171",NA,NA,"32_10",NA,NA
"1172",NA,NA,"32_11",NA,NA
"1173",NA,NA,"22_1",NA,NA
"1174",NA,NA,"22_2",NA,NA
"1175",NA,NA,"22_4",NA,NA
"1176",NA,NA,"22_5",NA,NA
"1177",NA,NA,"32_9",NA,NA
"1178",NA,NA,"22_3",NA,NA
"1179",NA,NA,"32_1",NA,NA
"1180",NA,NA,"32_2",NA,NA
"1181",NA,NA,"32_6",NA,NA
"1182",NA,NA,"32_8",NA,NA
"1183",NA,NA,"32_7",NA,NA
"1184",NA,NA,"32_3",NA,NA
"1185",NA,NA,"32_5",NA,NA
"1186",NA,NA,"32_4",NA,NA
"1187",NA,NA,"32_10",NA,NA
"1188",NA,NA,"32_11",NA,NA
"1189",NA,NA,"22_1",NA,NA
"1190",NA,NA,"22_2",NA,NA
"1191",NA,NA,"22_4",NA,NA
"1192",NA,NA,"22_5",NA,NA
"1193",NA,NA,"32_9",NA,NA
"1194",NA,NA,"22_3",NA,NA
"1195",NA,NA,"32_1",NA,NA
"1196",NA,NA,"32_2",NA,NA
"1197",NA,NA,"32_6",NA,NA
"1198",NA,NA,"32_7",NA,NA
"1199",NA,NA,"32_8",NA,NA
"1200",NA,NA,"32_3",NA,NA
"1201",NA,NA,"32_5",NA,NA
"1202",NA,NA,"32_4",NA,NA
"1203",NA,NA,"32_10",NA,NA
"1204",NA,NA,"32_11",NA,NA
"1205",NA,NA,"22_1",NA,NA
"1206",NA,NA,"22_2",NA,NA
"1207",NA,NA,"22_4",NA,NA
"1208",NA,NA,"22_5",NA,NA
"1209",NA,NA,"32_9",NA,NA
"1210",NA,NA,"22_3",NA,NA
"1211",NA,NA,"32_1",NA,NA
"1212",NA,NA,"32_2",NA,NA
"1213",NA,NA,"32_6",NA,NA
"1214",NA,NA,"32_7",NA,NA
"1215",NA,NA,"32_8",NA,NA
"1216",NA,NA,"32_3",NA,NA
"1217",NA,NA,"32_5",NA,NA
"1218",NA,NA,"32_4",NA,NA
"1219",NA,NA,"32_10",NA,NA
"1220",NA,NA,"32_11",NA,NA
"1221",NA,NA,"22_1",NA,NA
"1222",NA,NA,"22_2",NA,NA
"1223",NA,NA,"22_4",NA,NA
"1224",NA,NA,"22_5",NA,NA
"1225",NA,NA,"32_9",NA,NA
"1226",NA,NA,"22_3",NA,NA
"1227",NA,NA,"32_1",NA,NA
"1228",NA,NA,"32_2",NA,NA
"1229",NA,NA,"32_6",NA,NA
"1230",NA,NA,"32_7",NA,NA
"1231",NA,NA,"32_8",NA,NA
"1232",NA,NA,"32_3",NA,NA
"1233",NA,NA,"32_5",NA,NA
"1234",NA,NA,"32_4",NA,NA
"1235",NA,NA,"32_10",NA,NA
"1236",NA,NA,"32_11",NA,NA
"1237",NA,NA,"22_1",NA,NA
"1238",NA,NA,"22_2",NA,NA
"1239",NA,NA,"22_4",NA,NA
"1240",NA,NA,"22_5",NA,NA
"1241",NA,NA,"32_8",NA,NA
"1242",NA,NA,"32_9",NA,NA
"1243",NA,NA,"22_3",NA,NA
"1244",NA,NA,"32_1",NA,NA
"1245",NA,NA,"32_2",NA,NA
"1246",NA,NA,"32_6",NA,NA
"1247",NA,NA,"32_7",NA,NA
"1248",NA,NA,"32_3",NA,NA
"1249",NA,NA,"32_5",NA,NA
"1250",NA,NA,"32_4",NA,NA
"1251",NA,NA,"32_10",NA,NA
"1252",NA,NA,"32_11",NA,NA
"1253",NA,NA,"22_1",NA,NA
"1254",NA,NA,"22_2",NA,NA
"1255",NA,NA,"22_4",NA,NA
"1256",NA,NA,"22_5",NA,NA
"1257",NA,NA,"32_8",NA,NA
"1258",NA,NA,"32_9",NA,NA
"1259",NA,NA,"22_3",NA,NA
"1260",NA,NA,"32_1",NA,NA
"1261",NA,NA,"32_2",NA,NA
"1262",NA,NA,"32_6",NA,NA
"1263",NA,NA,"32_7",NA,NA
"1264",NA,NA,"32_3",NA,NA
"1265",NA,NA,"32_5",NA,NA
"1266",NA,NA,"32_4",NA,NA
"1267",NA,NA,"32_10",NA,NA
"1268",NA,NA,"32_11",NA,NA
"1269",NA,NA,"22_1",NA,NA
"1270",NA,NA,"22_2",NA,NA
"1271",NA,NA,"22_4",NA,NA
"1272",NA,NA,"22_5",NA,NA
"1273",NA,NA,"32_8",NA,NA
"1274",NA,NA,"32_9",NA,NA
"1275",NA,NA,"22_3",NA,NA
"1276",NA,NA,"32_1",NA,NA
"1277",NA,NA,"32_2",NA,NA
"1278",NA,NA,"32_6",NA,NA
"1279",NA,NA,"32_7",NA,NA
"1280",NA,NA,"32_3",NA,NA
"1281",NA,NA,"32_5",NA,NA
"1282",NA,NA,"32_4",NA,NA
"1283",NA,NA,"32_11",NA,NA
"1284",NA,NA,"22_1",NA,NA
"1285",NA,NA,"22_2",NA,NA
"1286",NA,NA,"22_3",NA,NA
"1287",NA,NA,"22_5",NA,NA
"1288",NA,NA,"32_9",NA,NA
"1289",NA,NA,"32_10",NA,NA
"1290",NA,NA,"22_4",NA,NA
"1291",NA,NA,"32_1",NA,NA
"1292",NA,NA,"32_2",NA,NA
"1293",NA,NA,"32_3",NA,NA
"1294",NA,NA,"32_7",NA,NA
"1295",NA,NA,"32_8",NA,NA
"1296",NA,NA,"32_4",NA,NA
"1297",NA,NA,"32_6",NA,NA
"1298",NA,NA,"32_5",NA,NA
"1299","2003","A","40_2",-1,"-20 - 20"
"1300","2003","A","21_3",-1,"-20 - 20"
"1301","2003","A","40_7",3,"-20 - 20"
"1302","2003","A","40_5",1,"-20 - 20"
"1303","2003","A","40_1",-1,"-20 - 20"
"1304","2003","A","5_3",-1,"-20 - 20"
"1305","2003","A","13_1",-1,"-20 - 20"
"1306","2003","A","5_2",1,"-20 - 20"
