PRES,BU,PLOT,BP,SIZE,SIZE(noCM),STEMS,MONDATE,MONYEAR,LASTBURN,LASTBURNYEAR,GROUPS,STEMS(original)
ABRP,32,8,32_8,G (25.1 - 30),G,0,40023,2009,39606,2008,E-F-G (15.1 - 30),0
ABRP,32,8,32_8,H (30.1 - 35),H,0,40023,2009,39606,2008,H-I-J (30.1 - 40+),0
ABRP,32,8,32_8,I (35.1 - 40),I,0,40023,2009,39606,2008,H-I-J (30.1 - 40+),0
ABRP,32,8,32_8,J (> 40),J,0,40023,2009,39606,2008,H-I-J (30.1 - 40+),0
ABRP,32,9,32_9,B (2.6 - 5),B,25,40024,2009,39606,2008,B-C-D (2.6 - 15),25
ABRP,32,9,32_9,C (5.1 - 10),C,104,40024,2009,39606,2008,B-C-D (2.6 - 15),104
ABRP,32,9,32_9,D (10.1 - 15),D,16,40024,2009,39606,2008,B-C-D (2.6 - 15),16
ABRP,32,9,32_9,E (15.1 - 20),E,0,40024,2009,39606,2008,E-F-G (15.1 - 30),0
ABRP,32,9,32_9,F (20.1 - 25),F,0,40024,2009,39606,2008,E-F-G (15.1 - 30),0
ABRP,32,9,32_9,G (25.1 - 30),G,0,40024,2009,39606,2008,E-F-G (15.1 - 30),0
ABRP,32,9,32_9,H (30.1 - 35),H,0,40024,2009,39606,2008,H-I-J (30.1 - 40+),0
ABRP,32,9,32_9,I (35.1 - 40),I,0,40024,2009,39606,2008,H-I-J (30.1 - 40+),0
ABRP,32,9,32_9,J (> 40),J,0,40024,2009,39606,2008,H-I-J (30.1 - 40+),0
ABRP,32,10,32_10,B (2.6 - 5),B,4,40024,2009,39606,2008,B-C-D (2.6 - 15),4
ABRP,32,10,32_10,C (5.1 - 10),C,0,40024,2009,39606,2008,B-C-D (2.6 - 15),0
ABRP,32,10,32_10,D (10.1 - 15),D,0,40024,2009,39606,2008,B-C-D (2.6 - 15),0
ABRP,32,10,32_10,E (15.1 - 20),E,0,40024,2009,39606,2008,E-F-G (15.1 - 30),0
ABRP,32,10,32_10,F (20.1 - 25),F,0,40024,2009,39606,2008,E-F-G (15.1 - 30),0
ABRP,32,10,32_10,G (25.1 - 30),G,0,40024,2009,39606,2008,E-F-G (15.1 - 30),0
ABRP,32,10,32_10,H (30.1 - 35),H,0,40024,2009,39606,2008,H-I-J (30.1 - 40+),0
ABRP,32,10,32_10,I (35.1 - 40),I,0,40024,2009,39606,2008,H-I-J (30.1 - 40+),0
ABRP,32,10,32_10,J (> 40),J,0,40024,2009,39606,2008,H-I-J (30.1 - 40+),0
ABRP,32,11,32_11,B (2.6 - 5),B,10,40023,2009,39606,2008,B-C-D (2.6 - 15),10
ABRP,32,11,32_11,C (5.1 - 10),C,4,40023,2009,39606,2008,B-C-D (2.6 - 15),4
ABRP,32,11,32_11,D (10.1 - 15),D,0,40023,2009,39606,2008,B-C-D (2.6 - 15),0
ABRP,32,11,32_11,E (15.1 - 20),E,0,40023,2009,39606,2008,E-F-G (15.1 - 30),0
ABRP,32,11,32_11,F (20.1 - 25),F,0,40023,2009,39606,2008,E-F-G (15.1 - 30),0
ABRP,32,11,32_11,G (25.1 - 30),G,0,40023,2009,39606,2008,E-F-G (15.1 - 30),0
ABRP,32,11,32_11,H (30.1 - 35),H,0,40023,2009,39606,2008,H-I-J (30.1 - 40+),0
ABRP,32,11,32_11,I (35.1 - 40),I,0,40023,2009,39606,2008,H-I-J (30.1 - 40+),0
ABRP,32,11,32_11,J (> 40),J,0,40023,2009,39606,2008,H-I-J (30.1 - 40+),0
ABRP,32,1,32_1,B (2.6 - 5),B,11,41145,2012,2011,2011,B-C-D (2.6 - 15),11
ABRP,32,1,32_1,C (5.1 - 10),C,94,41145,2012,2011,2011,B-C-D (2.6 - 15),94
ABRP,32,1,32_1,D (10.1 - 15),D,51,41145,2012,2011,2011,B-C-D (2.6 - 15),51
ABRP,32,1,32_1,E (15.1 - 20),E,3,41145,2012,2011,2011,E-F-G (15.1 - 30),3
ABRP,32,1,32_1,F (20.1 - 25),F,0,41145,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,1,32_1,G (25.1 - 30),G,0,41145,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,1,32_1,H (30.1 - 35),H,0,41145,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,1,32_1,I (35.1 - 40),I,0,41145,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,1,32_1,J (> 40),J,0,41145,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,2,32_2,B (2.6 - 5),B,0,41145,2012,2011,2011,B-C-D (2.6 - 15),0
ABRP,32,2,32_2,C (5.1 - 10),C,8,41145,2012,2011,2011,B-C-D (2.6 - 15),8
ABRP,32,2,32_2,D (10.1 - 15),D,0,41145,2012,2011,2011,B-C-D (2.6 - 15),0
ABRP,32,2,32_2,E (15.1 - 20),E,0,41145,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,2,32_2,F (20.1 - 25),F,0,41145,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,2,32_2,G (25.1 - 30),G,0,41145,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,2,32_2,H (30.1 - 35),H,0,41145,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,2,32_2,I (35.1 - 40),I,0,41145,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,2,32_2,J (> 40),J,0,41145,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,3,32_3,B (2.6 - 5),B,2,41145,2012,2011,2011,B-C-D (2.6 - 15),2
ABRP,32,3,32_3,C (5.1 - 10),C,12,41145,2012,2011,2011,B-C-D (2.6 - 15),12
ABRP,32,3,32_3,D (10.1 - 15),D,6,41145,2012,2011,2011,B-C-D (2.6 - 15),6
ABRP,32,3,32_3,E (15.1 - 20),E,0,41145,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,3,32_3,F (20.1 - 25),F,0,41145,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,3,32_3,G (25.1 - 30),G,0,41145,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,3,32_3,H (30.1 - 35),H,0,41145,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,3,32_3,I (35.1 - 40),I,0,41145,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,3,32_3,J (> 40),J,0,41145,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,4,32_4,B (2.6 - 5),B,0,41155,2012,2011,2011,B-C-D (2.6 - 15),0
ABRP,32,4,32_4,C (5.1 - 10),C,23,41155,2012,2011,2011,B-C-D (2.6 - 15),23
ABRP,32,4,32_4,D (10.1 - 15),D,18,41155,2012,2011,2011,B-C-D (2.6 - 15),18
ABRP,32,4,32_4,E (15.1 - 20),E,4,41155,2012,2011,2011,E-F-G (15.1 - 30),4
ABRP,32,4,32_4,F (20.1 - 25),F,0,41155,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,4,32_4,G (25.1 - 30),G,0,41155,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,4,32_4,H (30.1 - 35),H,0,41155,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,4,32_4,I (35.1 - 40),I,0,41155,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,4,32_4,J (> 40),J,0,41155,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,5,32_5,B (2.6 - 5),B,1,41152,2012,2011,2011,B-C-D (2.6 - 15),1
ABRP,32,5,32_5,C (5.1 - 10),C,26,41152,2012,2011,2011,B-C-D (2.6 - 15),26
ABRP,32,5,32_5,D (10.1 - 15),D,31,41152,2012,2011,2011,B-C-D (2.6 - 15),31
ABRP,32,5,32_5,E (15.1 - 20),E,2,41152,2012,2011,2011,E-F-G (15.1 - 30),2
ABRP,32,5,32_5,F (20.1 - 25),F,0,41152,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,5,32_5,G (25.1 - 30),G,0,41152,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,5,32_5,H (30.1 - 35),H,0,41152,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,5,32_5,I (35.1 - 40),I,0,41152,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,5,32_5,J (> 40),J,0,41152,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,6,32_6,B (2.6 - 5),B,22,41155,2012,2011,2011,B-C-D (2.6 - 15),22
ABRP,32,6,32_6,C (5.1 - 10),C,38,41155,2012,2011,2011,B-C-D (2.6 - 15),38
ABRP,32,6,32_6,D (10.1 - 15),D,7,41155,2012,2011,2011,B-C-D (2.6 - 15),7
ABRP,32,6,32_6,E (15.1 - 20),E,0,41155,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,6,32_6,F (20.1 - 25),F,0,41155,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,6,32_6,G (25.1 - 30),G,0,41155,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,6,32_6,H (30.1 - 35),H,0,41155,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,6,32_6,I (35.1 - 40),I,0,41155,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,6,32_6,J (> 40),J,0,41155,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,7,32_7,B (2.6 - 5),B,8,41144,2012,2011,2011,B-C-D (2.6 - 15),8
ABRP,32,7,32_7,C (5.1 - 10),C,0,41144,2012,2011,2011,B-C-D (2.6 - 15),0
ABRP,32,7,32_7,D (10.1 - 15),D,0,41144,2012,2011,2011,B-C-D (2.6 - 15),0
ABRP,32,7,32_7,E (15.1 - 20),E,0,41144,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,7,32_7,F (20.1 - 25),F,0,41144,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,7,32_7,G (25.1 - 30),G,0,41144,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,7,32_7,H (30.1 - 35),H,0,41144,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,7,32_7,I (35.1 - 40),I,0,41144,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,7,32_7,J (> 40),J,0,41144,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,8,32_8,B (2.6 - 5),B,7,41145,2012,2011,2011,B-C-D (2.6 - 15),7
ABRP,32,8,32_8,C (5.1 - 10),C,5,41145,2012,2011,2011,B-C-D (2.6 - 15),5
ABRP,32,8,32_8,D (10.1 - 15),D,0,41145,2012,2011,2011,B-C-D (2.6 - 15),0
ABRP,32,8,32_8,E (15.1 - 20),E,0,41145,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,8,32_8,F (20.1 - 25),F,0,41145,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,8,32_8,G (25.1 - 30),G,0,41145,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,8,32_8,H (30.1 - 35),H,0,41145,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,8,32_8,I (35.1 - 40),I,0,41145,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,8,32_8,J (> 40),J,0,41145,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,9,32_9,B (2.6 - 5),B,15,41155,2012,2011,2011,B-C-D (2.6 - 15),15
ABRP,32,9,32_9,C (5.1 - 10),C,93,41155,2012,2011,2011,B-C-D (2.6 - 15),93
ABRP,32,9,32_9,D (10.1 - 15),D,27,41155,2012,2011,2011,B-C-D (2.6 - 15),27
ABRP,32,9,32_9,E (15.1 - 20),E,1,41155,2012,2011,2011,E-F-G (15.1 - 30),1
ABRP,32,9,32_9,F (20.1 - 25),F,0,41155,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,9,32_9,G (25.1 - 30),G,0,41155,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,9,32_9,H (30.1 - 35),H,0,41155,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,9,32_9,I (35.1 - 40),I,0,41155,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,9,32_9,J (> 40),J,0,41155,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,10,32_10,B (2.6 - 5),B,9,41155,2012,2011,2011,B-C-D (2.6 - 15),9
ABRP,32,10,32_10,C (5.1 - 10),C,4,41155,2012,2011,2011,B-C-D (2.6 - 15),4
ABRP,32,10,32_10,D (10.1 - 15),D,0,41155,2012,2011,2011,B-C-D (2.6 - 15),0
ABRP,32,10,32_10,E (15.1 - 20),E,0,41155,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,10,32_10,F (20.1 - 25),F,0,41155,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,10,32_10,G (25.1 - 30),G,0,41155,2012,2011,2011,E-F-G (15.1 - 30),0
ABRP,32,10,32_10,H (30.1 - 35),H,0,41155,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,10,32_10,I (35.1 - 40),I,0,41155,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,10,32_10,J (> 40),J,0,41155,2012,2011,2011,H-I-J (30.1 - 40+),0
ABRP,32,1,32_1,B (2.6 - 5),B,5,43320,2018,2017,2017,B-C-D (2.6 - 15),5
ABRP,32,1,32_1,C (5.1 - 10),C,52,43320,2018,2017,2017,B-C-D (2.6 - 15),52
ABRP,32,1,32_1,D (10.1 - 15),D,61,43320,2018,2017,2017,B-C-D (2.6 - 15),61
ABRP,32,1,32_1,E (15.1 - 20),E,14,43320,2018,2017,2017,E-F-G (15.1 - 30),14
ABRP,32,1,32_1,F (20.1 - 25),F,0,43320,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,1,32_1,G (25.1 - 30),G,0,43320,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,1,32_1,H (30.1 - 35),H,0,43320,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,1,32_1,I (35.1 - 40),I,0,43320,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,1,32_1,J (> 40),J,0,43320,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,2,32_2,B (2.6 - 5),B,1,43333,2018,2017,2017,B-C-D (2.6 - 15),1
ABRP,32,2,32_2,C (5.1 - 10),C,2,43333,2018,2017,2017,B-C-D (2.6 - 15),2
ABRP,32,2,32_2,D (10.1 - 15),D,6,43333,2018,2017,2017,B-C-D (2.6 - 15),6
ABRP,32,2,32_2,E (15.1 - 20),E,0,43333,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,2,32_2,F (20.1 - 25),F,0,43333,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,2,32_2,G (25.1 - 30),G,0,43333,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,2,32_2,H (30.1 - 35),H,0,43333,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,2,32_2,I (35.1 - 40),I,0,43333,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,2,32_2,J (> 40),J,0,43333,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,3,32_3,B (2.6 - 5),B,1,43325,2018,2017,2017,B-C-D (2.6 - 15),1
ABRP,32,3,32_3,C (5.1 - 10),C,6,43325,2018,2017,2017,B-C-D (2.6 - 15),6
ABRP,32,3,32_3,D (10.1 - 15),D,6,43325,2018,2017,2017,B-C-D (2.6 - 15),6
ABRP,32,3,32_3,E (15.1 - 20),E,3,43325,2018,2017,2017,E-F-G (15.1 - 30),3
ABRP,32,3,32_3,F (20.1 - 25),F,0,43325,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,3,32_3,G (25.1 - 30),G,0,43325,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,3,32_3,H (30.1 - 35),H,0,43325,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,3,32_3,I (35.1 - 40),I,0,43325,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,3,32_3,J (> 40),J,0,43325,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,4,32_4,B (2.6 - 5),B,1,43322,2018,2017,2017,B-C-D (2.6 - 15),1
ABRP,32,4,32_4,C (5.1 - 10),C,17,43322,2018,2017,2017,B-C-D (2.6 - 15),17
ABRP,32,4,32_4,D (10.1 - 15),D,19,43322,2018,2017,2017,B-C-D (2.6 - 15),19
ABRP,32,4,32_4,E (15.1 - 20),E,8,43322,2018,2017,2017,E-F-G (15.1 - 30),8
ABRP,32,4,32_4,F (20.1 - 25),F,2,43322,2018,2017,2017,E-F-G (15.1 - 30),2
ABRP,32,4,32_4,G (25.1 - 30),G,0,43322,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,4,32_4,H (30.1 - 35),H,0,43322,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,4,32_4,I (35.1 - 40),I,0,43322,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,4,32_4,J (> 40),J,0,43322,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,5,32_5,B (2.6 - 5),B,0,43321,2018,2017,2017,B-C-D (2.6 - 15),0
ABRP,32,5,32_5,C (5.1 - 10),C,17,43321,2018,2017,2017,B-C-D (2.6 - 15),17
ABRP,32,5,32_5,D (10.1 - 15),D,35,43321,2018,2017,2017,B-C-D (2.6 - 15),35
ABRP,32,5,32_5,E (15.1 - 20),E,7,43321,2018,2017,2017,E-F-G (15.1 - 30),7
ABRP,32,5,32_5,F (20.1 - 25),F,1,43321,2018,2017,2017,E-F-G (15.1 - 30),1
ABRP,32,5,32_5,G (25.1 - 30),G,0,43321,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,5,32_5,H (30.1 - 35),H,0,43321,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,5,32_5,I (35.1 - 40),I,0,43321,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,5,32_5,J (> 40),J,0,43321,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,6,32_6,B (2.6 - 5),B,6,43322,2018,2017,2017,B-C-D (2.6 - 15),6
ABRP,32,6,32_6,C (5.1 - 10),C,35,43322,2018,2017,2017,B-C-D (2.6 - 15),35
ABRP,32,6,32_6,D (10.1 - 15),D,21,43322,2018,2017,2017,B-C-D (2.6 - 15),21
ABRP,32,6,32_6,E (15.1 - 20),E,3,43322,2018,2017,2017,E-F-G (15.1 - 30),3
ABRP,32,6,32_6,F (20.1 - 25),F,0,43322,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,6,32_6,G (25.1 - 30),G,0,43322,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,6,32_6,H (30.1 - 35),H,0,43322,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,6,32_6,I (35.1 - 40),I,0,43322,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,6,32_6,J (> 40),J,0,43322,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,7,32_7,B (2.6 - 5),B,0,43341,2018,2017,2017,B-C-D (2.6 - 15),0
ABRP,32,7,32_7,C (5.1 - 10),C,7,43341,2018,2017,2017,B-C-D (2.6 - 15),7
ABRP,32,7,32_7,D (10.1 - 15),D,10,43341,2018,2017,2017,B-C-D (2.6 - 15),10
ABRP,32,7,32_7,E (15.1 - 20),E,0,43341,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,7,32_7,F (20.1 - 25),F,0,43341,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,7,32_7,G (25.1 - 30),G,0,43341,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,7,32_7,H (30.1 - 35),H,0,43341,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,7,32_7,I (35.1 - 40),I,0,43341,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,7,32_7,J (> 40),J,0,43341,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,8,32_8,B (2.6 - 5),B,6,43341,2018,2017,2017,B-C-D (2.6 - 15),6
ABRP,32,8,32_8,C (5.1 - 10),C,9,43341,2018,2017,2017,B-C-D (2.6 - 15),9
ABRP,32,8,32_8,D (10.1 - 15),D,3,43341,2018,2017,2017,B-C-D (2.6 - 15),3
ABRP,32,8,32_8,E (15.1 - 20),E,0,43341,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,8,32_8,F (20.1 - 25),F,0,43341,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,8,32_8,G (25.1 - 30),G,0,43341,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,8,32_8,H (30.1 - 35),H,0,43341,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,8,32_8,I (35.1 - 40),I,0,43341,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,8,32_8,J (> 40),J,0,43341,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,9,32_9,B (2.6 - 5),B,6,43347,2018,2017,2017,B-C-D (2.6 - 15),6
ABRP,32,9,32_9,C (5.1 - 10),C,63,43347,2018,2017,2017,B-C-D (2.6 - 15),63
ABRP,32,9,32_9,D (10.1 - 15),D,51,43347,2018,2017,2017,B-C-D (2.6 - 15),51
ABRP,32,9,32_9,E (15.1 - 20),E,1,43347,2018,2017,2017,E-F-G (15.1 - 30),1
ABRP,32,9,32_9,F (20.1 - 25),F,1,43347,2018,2017,2017,E-F-G (15.1 - 30),1
ABRP,32,9,32_9,G (25.1 - 30),G,0,43347,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,9,32_9,H (30.1 - 35),H,0,43347,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,9,32_9,I (35.1 - 40),I,0,43347,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,9,32_9,J (> 40),J,0,43347,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,10,32_10,B (2.6 - 5),B,2,43347,2018,2017,2017,B-C-D (2.6 - 15),2
ABRP,32,10,32_10,C (5.1 - 10),C,11,43347,2018,2017,2017,B-C-D (2.6 - 15),11
ABRP,32,10,32_10,D (10.1 - 15),D,2,43347,2018,2017,2017,B-C-D (2.6 - 15),2
ABRP,32,10,32_10,E (15.1 - 20),E,0,43347,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,10,32_10,F (20.1 - 25),F,0,43347,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,10,32_10,G (25.1 - 30),G,0,43347,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,10,32_10,H (30.1 - 35),H,0,43347,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,10,32_10,I (35.1 - 40),I,0,43347,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,10,32_10,J (> 40),J,0,43347,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,11,32_11,B (2.6 - 5),B,2,43347,2018,2017,2017,B-C-D (2.6 - 15),2
ABRP,32,11,32_11,C (5.1 - 10),C,10,43347,2018,2017,2017,B-C-D (2.6 - 15),10
ABRP,32,11,32_11,D (10.1 - 15),D,14,43347,2018,2017,2017,B-C-D (2.6 - 15),14
ABRP,32,11,32_11,E (15.1 - 20),E,0,43347,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,11,32_11,F (20.1 - 25),F,0,43347,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,11,32_11,G (25.1 - 30),G,0,43347,2018,2017,2017,E-F-G (15.1 - 30),0
ABRP,32,11,32_11,H (30.1 - 35),H,0,43347,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,11,32_11,I (35.1 - 40),I,0,43347,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,11,32_11,J (> 40),J,0,43347,2018,2017,2017,H-I-J (30.1 - 40+),0
ABRP,32,1,32_1,B (2.6 - 5),B,1,44053,2020,2019,2019,B-C-D (2.6 - 15),1
ABRP,32,1,32_1,C (5.1 - 10),C,26,44053,2020,2019,2019,B-C-D (2.6 - 15),26
ABRP,32,1,32_1,D (10.1 - 15),D,31,44053,2020,2019,2019,B-C-D (2.6 - 15),31
ABRP,32,1,32_1,E (15.1 - 20),E,11,44053,2020,2019,2019,E-F-G (15.1 - 30),11
ABRP,32,1,32_1,F (20.1 - 25),F,0,44053,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,1,32_1,G (25.1 - 30),G,0,44053,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,1,32_1,H (30.1 - 35),H,0,44053,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,1,32_1,I (35.1 - 40),I,0,44053,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,1,32_1,J (> 40),J,0,44053,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,2,32_2,B (2.6 - 5),B,0,44053,2020,2019,2019,B-C-D (2.6 - 15),0
ABRP,32,2,32_2,C (5.1 - 10),C,1,44053,2020,2019,2019,B-C-D (2.6 - 15),1
ABRP,32,2,32_2,D (10.1 - 15),D,5,44053,2020,2019,2019,B-C-D (2.6 - 15),5
ABRP,32,2,32_2,E (15.1 - 20),E,1,44053,2020,2019,2019,E-F-G (15.1 - 30),1
ABRP,32,2,32_2,F (20.1 - 25),F,0,44053,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,2,32_2,G (25.1 - 30),G,0,44053,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,2,32_2,H (30.1 - 35),H,0,44053,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,2,32_2,I (35.1 - 40),I,0,44053,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,2,32_2,J (> 40),J,0,44053,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,3,32_3,B (2.6 - 5),B,0,44053,2020,2019,2019,B-C-D (2.6 - 15),0
ABRP,32,3,32_3,C (5.1 - 10),C,4,44053,2020,2019,2019,B-C-D (2.6 - 15),4
ABRP,32,3,32_3,D (10.1 - 15),D,5,44053,2020,2019,2019,B-C-D (2.6 - 15),5
ABRP,32,3,32_3,E (15.1 - 20),E,3,44053,2020,2019,2019,E-F-G (15.1 - 30),3
ABRP,32,3,32_3,F (20.1 - 25),F,0,44053,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,3,32_3,G (25.1 - 30),G,0,44053,2020,2019,2019,E-F-G (15.1 - 30),0
ABRP,32,3,32_3,H (30.1 - 35),H,0,44053,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,3,32_3,I (35.1 - 40),I,0,44053,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,3,32_3,J (> 40),J,0,44053,2020,2019,2019,H-I-J (30.1 - 40+),0
ABRP,32,4,32_4,B (2.6 - 5),B,0,44054,2020,2019,2019,B-C-D (2.6 - 15),0
ABRP,32,4,32_4,C (5.1 - 10),C,8,44054,2020,2019,2019,B-C-D (2.6 - 15),8
ABRP,32,4,32_4,D (10.1 - 15),D,9,44054,2020,2019,2019,B-C-D (2.6 - 15),9
ABRP,32,4,32_4,E (15.1 - 20),E,7,44054,2020,2019,2019,E-F-G (15.1 - 30),7
ABRP,32,4,32_4,F (20.1 - 25),F,2,44054,2020,2019,2019,E-F-G (15.1 - 30),2
ABRP,32,4,32_4,G (25.1 - 30),G,0,44054,2020,2019,2019,E-F-G (15.1 - 30),0
