PRES,BU,PLOT,BP,SIZE,STEMS,MONDATE,MONYEAR,LASTBURN,LASTBURNYEAR,SIZE_MONYEAR
ABRP,22,3,22_3,C,0,8/16/1996,1996,3/26/1995,1995,1996_C
ABRP,22,3,22_3,D,0,8/16/1996,1996,3/26/1995,1995,1996_D
ABRP,22,3,22_3,E,0,8/16/1996,1996,3/26/1995,1995,1996_E
ABRP,22,3,22_3,F,0,8/16/1996,1996,3/26/1995,1995,1996_F
ABRP,22,3,22_3,G,0,8/16/1996,1996,3/26/1995,1995,1996_G
ABRP,22,3,22_3,H,0,8/16/1996,1996,3/26/1995,1995,1996_H
ABRP,22,3,22_3,I,0,8/16/1996,1996,3/26/1995,1995,1996_I
ABRP,22,3,22_3,J,0,8/16/1996,1996,3/26/1995,1995,1996_J
ABRP,22,4,22_4,SEEDLING,2,8/19/1996,1996,3/26/1995,1995,1996_SEEDLING
ABRP,22,4,22_4,A,0,8/19/1996,1996,3/26/1995,1995,1996_A
ABRP,22,4,22_4,B,0,8/19/1996,1996,3/26/1995,1995,1996_B
ABRP,22,4,22_4,C,0,8/19/1996,1996,3/26/1995,1995,1996_C
ABRP,22,4,22_4,D,0,8/19/1996,1996,3/26/1995,1995,1996_D
ABRP,22,4,22_4,E,0,8/19/1996,1996,3/26/1995,1995,1996_E
ABRP,22,4,22_4,F,1,8/19/1996,1996,3/26/1995,1995,1996_F
ABRP,22,4,22_4,G,1,8/19/1996,1996,3/26/1995,1995,1996_G
ABRP,22,4,22_4,H,0,8/19/1996,1996,3/26/1995,1995,1996_H
ABRP,22,4,22_4,I,0,8/19/1996,1996,3/26/1995,1995,1996_I
ABRP,22,4,22_4,J,0,8/19/1996,1996,3/26/1995,1995,1996_J
ABRP,22,5,22_5,SEEDLING,0,8/26/1996,1996,3/26/1995,1995,1996_SEEDLING
ABRP,22,5,22_5,A,0,8/26/1996,1996,3/26/1995,1995,1996_A
ABRP,22,5,22_5,B,0,8/26/1996,1996,3/26/1995,1995,1996_B
ABRP,22,5,22_5,C,0,8/26/1996,1996,3/26/1995,1995,1996_C
ABRP,22,5,22_5,D,0,8/26/1996,1996,3/26/1995,1995,1996_D
ABRP,22,5,22_5,E,0,8/26/1996,1996,3/26/1995,1995,1996_E
ABRP,22,5,22_5,F,0,8/26/1996,1996,3/26/1995,1995,1996_F
ABRP,22,5,22_5,G,0,8/26/1996,1996,3/26/1995,1995,1996_G
ABRP,22,5,22_5,H,0,8/26/1996,1996,3/26/1995,1995,1996_H
ABRP,22,5,22_5,I,0,8/26/1996,1996,3/26/1995,1995,1996_I
ABRP,22,5,22_5,J,0,8/26/1996,1996,3/26/1995,1995,1996_J
ABRP,22,1,22_1,SEEDLING,3,8/16/1999,1999,7/30/1998,1998,1999_SEEDLING
ABRP,22,1,22_1,A,0,8/16/1999,1999,7/30/1998,1998,1999_A
ABRP,22,1,22_1,B,0,8/16/1999,1999,7/30/1998,1998,1999_B
ABRP,22,1,22_1,C,0,8/16/1999,1999,7/30/1998,1998,1999_C
ABRP,22,1,22_1,D,0,8/16/1999,1999,7/30/1998,1998,1999_D
ABRP,22,1,22_1,E,0,8/16/1999,1999,7/30/1998,1998,1999_E
ABRP,22,1,22_1,F,0,8/16/1999,1999,7/30/1998,1998,1999_F
ABRP,22,1,22_1,G,0,8/16/1999,1999,7/30/1998,1998,1999_G
ABRP,22,1,22_1,H,0,8/16/1999,1999,7/30/1998,1998,1999_H
ABRP,22,1,22_1,I,0,8/16/1999,1999,7/30/1998,1998,1999_I
ABRP,22,1,22_1,J,0,8/16/1999,1999,7/30/1998,1998,1999_J
ABRP,22,2,22_2,SEEDLING,3,8/20/1999,1999,7/30/1998,1998,1999_SEEDLING
ABRP,22,2,22_2,A,0,8/20/1999,1999,7/30/1998,1998,1999_A
ABRP,22,2,22_2,B,0,8/20/1999,1999,7/30/1998,1998,1999_B
ABRP,22,2,22_2,C,0,8/20/1999,1999,7/30/1998,1998,1999_C
ABRP,22,2,22_2,D,0,8/20/1999,1999,7/30/1998,1998,1999_D
ABRP,22,2,22_2,E,0,8/20/1999,1999,7/30/1998,1998,1999_E
ABRP,22,2,22_2,F,0,8/20/1999,1999,7/30/1998,1998,1999_F
ABRP,22,2,22_2,G,0,8/20/1999,1999,7/30/1998,1998,1999_G
ABRP,22,2,22_2,H,0,8/20/1999,1999,7/30/1998,1998,1999_H
ABRP,22,2,22_2,I,0,8/20/1999,1999,7/30/1998,1998,1999_I
ABRP,22,2,22_2,J,0,8/20/1999,1999,7/30/1998,1998,1999_J
ABRP,22,3,22_3,SEEDLING,3,8/18/1999,1999,7/30/1998,1998,1999_SEEDLING
ABRP,22,3,22_3,A,0,8/18/1999,1999,7/30/1998,1998,1999_A
ABRP,22,3,22_3,B,0,8/18/1999,1999,7/30/1998,1998,1999_B
ABRP,22,3,22_3,C,0,8/18/1999,1999,7/30/1998,1998,1999_C
ABRP,22,3,22_3,D,0,8/18/1999,1999,7/30/1998,1998,1999_D
ABRP,22,3,22_3,E,0,8/18/1999,1999,7/30/1998,1998,1999_E
ABRP,22,3,22_3,F,0,8/18/1999,1999,7/30/1998,1998,1999_F
ABRP,22,3,22_3,G,0,8/18/1999,1999,7/30/1998,1998,1999_G
ABRP,22,3,22_3,H,0,8/18/1999,1999,7/30/1998,1998,1999_H
ABRP,22,3,22_3,I,0,8/18/1999,1999,7/30/1998,1998,1999_I
ABRP,22,3,22_3,J,0,8/18/1999,1999,7/30/1998,1998,1999_J
ABRP,22,4,22_4,SEEDLING,3,8/18/1999,1999,7/30/1998,1998,1999_SEEDLING
ABRP,22,4,22_4,A,0,8/18/1999,1999,7/30/1998,1998,1999_A
ABRP,22,4,22_4,B,0,8/18/1999,1999,7/30/1998,1998,1999_B
ABRP,22,4,22_4,C,0,8/18/1999,1999,7/30/1998,1998,1999_C
ABRP,22,4,22_4,D,0,8/18/1999,1999,7/30/1998,1998,1999_D
ABRP,22,4,22_4,E,1,8/18/1999,1999,7/30/1998,1998,1999_E
ABRP,22,4,22_4,F,1,8/18/1999,1999,7/30/1998,1998,1999_F
ABRP,22,4,22_4,G,1,8/18/1999,1999,7/30/1998,1998,1999_G
ABRP,22,4,22_4,H,0,8/18/1999,1999,7/30/1998,1998,1999_H
ABRP,22,4,22_4,I,0,8/18/1999,1999,7/30/1998,1998,1999_I
ABRP,22,4,22_4,J,0,8/18/1999,1999,7/30/1998,1998,1999_J
ABRP,22,5,22_5,SEEDLING,3,8/17/1999,1999,7/30/1998,1998,1999_SEEDLING
ABRP,22,5,22_5,A,0,8/17/1999,1999,7/30/1998,1998,1999_A
ABRP,22,5,22_5,B,0,8/17/1999,1999,7/30/1998,1998,1999_B
ABRP,22,5,22_5,C,0,8/17/1999,1999,7/30/1998,1998,1999_C
ABRP,22,5,22_5,D,0,8/17/1999,1999,7/30/1998,1998,1999_D
ABRP,22,5,22_5,E,0,8/17/1999,1999,7/30/1998,1998,1999_E
ABRP,22,5,22_5,F,0,8/17/1999,1999,4/27/1998,1998,1999_F
ABRP,22,5,22_5,G,0,8/17/1999,1999,4/27/1998,1998,1999_G
ABRP,22,5,22_5,H,0,8/17/1999,1999,4/27/1998,1998,1999_H
ABRP,22,5,22_5,I,0,8/17/1999,1999,4/27/1998,1998,1999_I
ABRP,22,5,22_5,J,0,8/17/1999,1999,4/27/1998,1998,1999_J
ABRP,22,1,22_1,SEEDLING,3,9/4/2002,2002,4/13/2001,2001,2002_SEEDLING
ABRP,22,1,22_1,A,0,9/4/2002,2002,4/13/2001,2001,2002_A
ABRP,22,1,22_1,B,0,9/4/2002,2002,4/13/2001,2001,2002_B
ABRP,22,1,22_1,C,0,9/4/2002,2002,4/13/2001,2001,2002_C
ABRP,22,1,22_1,D,0,9/4/2002,2002,4/13/2001,2001,2002_D
ABRP,22,1,22_1,E,0,9/4/2002,2002,4/13/2001,2001,2002_E
ABRP,22,1,22_1,F,0,9/4/2002,2002,4/13/2001,2001,2002_F
ABRP,22,1,22_1,G,0,9/4/2002,2002,4/13/2001,2001,2002_G
ABRP,22,1,22_1,H,0,9/4/2002,2002,4/13/2001,2001,2002_H
ABRP,22,1,22_1,I,0,9/4/2002,2002,4/13/2001,2001,2002_I
ABRP,22,1,22_1,J,0,9/4/2002,2002,4/13/2001,2001,2002_J
ABRP,22,2,22_2,SEEDLING,3,9/5/2002,2002,4/13/2001,2001,2002_SEEDLING
ABRP,22,2,22_2,A,0,9/5/2002,2002,4/13/2001,2001,2002_A
ABRP,22,2,22_2,B,0,9/5/2002,2002,4/13/2001,2001,2002_B
ABRP,22,2,22_2,C,0,9/5/2002,2002,4/13/2001,2001,2002_C
ABRP,22,2,22_2,D,0,9/5/2002,2002,4/13/2001,2001,2002_D
ABRP,22,2,22_2,E,0,9/5/2002,2002,4/13/2001,2001,2002_E
ABRP,22,2,22_2,F,0,9/5/2002,2002,4/13/2001,2001,2002_F
ABRP,22,2,22_2,G,0,9/5/2002,2002,4/13/2001,2001,2002_G
ABRP,22,2,22_2,H,0,9/5/2002,2002,4/13/2001,2001,2002_H
ABRP,22,2,22_2,I,0,9/5/2002,2002,4/13/2001,2001,2002_I
ABRP,22,2,22_2,J,0,9/5/2002,2002,4/13/2001,2001,2002_J
ABRP,22,3,22_3,SEEDLING,2,9/9/2002,2002,4/13/2001,2001,2002_SEEDLING
ABRP,22,3,22_3,A,0,9/9/2002,2002,4/13/2001,2001,2002_A
ABRP,22,3,22_3,B,0,9/9/2002,2002,4/13/2001,2001,2002_B
ABRP,22,3,22_3,C,0,9/9/2002,2002,4/13/2001,2001,2002_C
ABRP,22,3,22_3,D,0,9/9/2002,2002,4/13/2001,2001,2002_D
ABRP,22,3,22_3,E,0,9/9/2002,2002,4/13/2001,2001,2002_E
ABRP,22,3,22_3,F,0,9/9/2002,2002,4/13/2001,2001,2002_F
ABRP,22,3,22_3,G,0,9/9/2002,2002,4/13/2001,2001,2002_G
ABRP,22,3,22_3,H,0,9/9/2002,2002,4/13/2001,2001,2002_H
ABRP,22,3,22_3,I,0,9/9/2002,2002,4/13/2001,2001,2002_I
ABRP,22,3,22_3,J,0,9/9/2002,2002,4/13/2001,2001,2002_J
ABRP,22,4,22_4,SEEDLING,2,9/11/2002,2002,4/13/2001,2001,2002_SEEDLING
ABRP,22,4,22_4,A,0,9/11/2002,2002,4/13/2001,2001,2002_A
ABRP,22,4,22_4,B,0,9/11/2002,2002,4/13/2001,2001,2002_B
ABRP,22,4,22_4,C,0,9/11/2002,2002,4/13/2001,2001,2002_C
ABRP,22,4,22_4,D,0,9/11/2002,2002,4/13/2001,2001,2002_D
ABRP,22,4,22_4,E,1,9/11/2002,2002,4/13/2001,2001,2002_E
ABRP,22,4,22_4,F,0,9/11/2002,2002,4/13/2001,2001,2002_F
ABRP,22,4,22_4,G,2,9/11/2002,2002,4/13/2001,2001,2002_G
ABRP,22,4,22_4,H,0,9/11/2002,2002,4/13/2001,2001,2002_H
ABRP,22,4,22_4,I,0,9/11/2002,2002,4/13/2001,2001,2002_I
ABRP,22,4,22_4,J,0,9/11/2002,2002,4/13/2001,2001,2002_J
ABRP,22,5,22_5,SEEDLING,1,9/17/2002,2002,4/13/2001,2001,2002_SEEDLING
ABRP,22,5,22_5,A,0,9/17/2002,2002,4/13/2001,2001,2002_A
ABRP,22,5,22_5,B,0,9/17/2002,2002,4/13/2001,2001,2002_B
ABRP,22,5,22_5,C,0,9/17/2002,2002,4/13/2001,2001,2002_C
ABRP,22,5,22_5,D,0,9/17/2002,2002,4/13/2001,2001,2002_D
ABRP,22,5,22_5,E,0,9/17/2002,2002,4/13/2001,2001,2002_E
ABRP,22,5,22_5,F,0,9/17/2002,2002,4/13/2001,2001,2002_F
ABRP,22,5,22_5,G,0,9/17/2002,2002,4/13/2001,2001,2002_G
ABRP,22,5,22_5,H,0,9/17/2002,2002,4/13/2001,2001,2002_H
ABRP,22,5,22_5,I,0,9/17/2002,2002,4/13/2001,2001,2002_I
ABRP,22,5,22_5,J,0,9/17/2002,2002,4/13/2001,2001,2002_J
ABRP,22,1,22_1,SEEDLING,3,7/19/2004,2004,6/4/2003,2003,2004_SEEDLING
ABRP,22,1,22_1,A,0,7/19/2004,2004,6/4/2003,2003,2004_A
ABRP,22,1,22_1,B,0,7/19/2004,2004,6/4/2003,2003,2004_B
ABRP,22,1,22_1,C,0,7/19/2004,2004,6/4/2003,2003,2004_C
ABRP,22,1,22_1,D,0,7/19/2004,2004,6/4/2003,2003,2004_D
ABRP,22,1,22_1,E,0,7/19/2004,2004,6/4/2003,2003,2004_E
ABRP,22,1,22_1,F,0,7/19/2004,2004,6/4/2003,2003,2004_F
ABRP,22,1,22_1,G,0,7/19/2004,2004,6/4/2003,2003,2004_G
ABRP,22,1,22_1,H,0,7/19/2004,2004,6/4/2003,2003,2004_H
ABRP,22,1,22_1,I,0,7/19/2004,2004,6/4/2003,2003,2004_I
ABRP,22,1,22_1,J,0,7/19/2004,2004,6/4/2003,2003,2004_J
ABRP,22,2,22_2,SEEDLING,3,7/13/2004,2004,6/4/2003,2003,2004_SEEDLING
ABRP,22,2,22_2,A,0,7/13/2004,2004,6/4/2003,2003,2004_A
ABRP,22,2,22_2,B,0,7/13/2004,2004,6/4/2003,2003,2004_B
ABRP,22,2,22_2,C,0,7/13/2004,2004,6/4/2003,2003,2004_C
ABRP,22,2,22_2,D,0,7/13/2004,2004,6/4/2003,2003,2004_D
ABRP,22,2,22_2,E,0,7/13/2004,2004,6/4/2003,2003,2004_E
ABRP,22,2,22_2,F,0,7/13/2004,2004,6/4/2003,2003,2004_F
ABRP,22,2,22_2,G,0,7/13/2004,2004,6/4/2003,2003,2004_G
ABRP,22,2,22_2,H,0,7/13/2004,2004,6/4/2003,2003,2004_H
ABRP,22,2,22_2,I,0,7/13/2004,2004,6/4/2003,2003,2004_I
ABRP,22,2,22_2,J,0,7/13/2004,2004,6/4/2003,2003,2004_J
ABRP,22,3,22_3,SEEDLING,2,8/3/2004,2004,6/4/2003,2003,2004_SEEDLING
ABRP,22,3,22_3,A,0,8/3/2004,2004,6/4/2003,2003,2004_A
ABRP,22,3,22_3,B,0,8/3/2004,2004,6/4/2003,2003,2004_B
ABRP,22,3,22_3,C,0,8/3/2004,2004,6/4/2003,2003,2004_C
ABRP,22,3,22_3,D,0,8/3/2004,2004,6/4/2003,2003,2004_D
ABRP,22,3,22_3,E,0,8/3/2004,2004,6/4/2003,2003,2004_E
ABRP,22,3,22_3,F,0,8/3/2004,2004,6/4/2003,2003,2004_F
ABRP,22,3,22_3,G,0,8/3/2004,2004,6/4/2003,2003,2004_G
ABRP,22,3,22_3,H,0,8/3/2004,2004,6/4/2003,2003,2004_H
ABRP,22,3,22_3,I,0,8/3/2004,2004,6/4/2003,2003,2004_I
ABRP,22,3,22_3,J,0,8/3/2004,2004,6/4/2003,2003,2004_J
ABRP,22,4,22_4,SEEDLING,2,8/6/2004,2004,6/4/2003,2003,2004_SEEDLING
ABRP,22,4,22_4,A,0,8/6/2004,2004,6/4/2003,2003,2004_A
ABRP,22,4,22_4,B,2,8/6/2004,2004,6/4/2003,2003,2004_B
ABRP,22,4,22_4,C,0,8/6/2004,2004,6/4/2003,2003,2004_C
ABRP,22,4,22_4,D,0,8/6/2004,2004,6/4/2003,2003,2004_D
ABRP,22,4,22_4,E,1,8/6/2004,2004,6/4/2003,2003,2004_E
ABRP,22,4,22_4,F,0,8/6/2004,2004,6/4/2003,2003,2004_F
ABRP,22,4,22_4,G,2,8/6/2004,2004,6/4/2003,2003,2004_G
ABRP,22,4,22_4,H,0,8/6/2004,2004,6/4/2003,2003,2004_H
ABRP,22,4,22_4,I,0,8/6/2004,2004,6/4/2003,2003,2004_I
ABRP,22,4,22_4,J,0,8/6/2004,2004,6/4/2003,2003,2004_J
ABRP,22,5,22_5,SEEDLING,2,9/23/2004,2004,6/4/2003,2003,2004_SEEDLING
ABRP,22,5,22_5,A,0,9/23/2004,2004,6/4/2003,2003,2004_A
ABRP,22,5,22_5,B,0,9/23/2004,2004,6/4/2003,2003,2004_B
ABRP,22,5,22_5,C,0,9/23/2004,2004,6/4/2003,2003,2004_C
ABRP,22,5,22_5,D,0,9/23/2004,2004,6/4/2003,2003,2004_D
ABRP,22,5,22_5,E,0,9/23/2004,2004,6/4/2003,2003,2004_E
ABRP,22,5,22_5,F,0,9/23/2004,2004,6/4/2003,2003,2004_F
ABRP,22,5,22_5,G,0,9/23/2004,2004,6/4/2003,2003,2004_G
ABRP,22,5,22_5,H,0,9/23/2004,2004,6/4/2003,2003,2004_H
ABRP,22,5,22_5,I,0,9/23/2004,2004,6/4/2003,2003,2004_I
ABRP,22,5,22_5,J,0,9/23/2004,2004,6/4/2003,2003,2004_J
ABRP,22,5,22_5,SEEDLING,1,8/29/2006,2006,2005,2005,2006_SEEDLING
ABRP,22,5,22_5,A,0,8/29/2006,2006,2005,2005,2006_A
ABRP,22,5,22_5,B,0,8/29/2006,2006,2005,2005,2006_B
ABRP,22,5,22_5,C,0,8/29/2006,2006,2005,2005,2006_C
ABRP,22,5,22_5,D,0,8/29/2006,2006,2005,2005,2006_D
ABRP,22,5,22_5,E,0,8/29/2006,2006,2005,2005,2006_E
ABRP,22,5,22_5,F,0,8/29/2006,2006,2005,2005,2006_F
ABRP,22,5,22_5,G,0,8/29/2006,2006,2005,2005,2006_G
ABRP,22,5,22_5,H,0,8/29/2006,2006,2005,2005,2006_H
ABRP,22,5,22_5,I,0,8/29/2006,2006,2005,2005,2006_I
ABRP,22,5,22_5,J,0,8/29/2006,2006,2005,2005,2006_J
ABRP,22,4,22_4,SEEDLING,2,8/29/2006,2006,2005,2005,2006_SEEDLING
ABRP,22,4,22_4,A,3,8/29/2006,2006,2005,2005,2006_A
ABRP,22,4,22_4,B,1,8/29/2006,2006,2005,2005,2006_B
ABRP,22,4,22_4,C,1,8/29/2006,2006,2005,2005,2006_C
ABRP,22,4,22_4,D,0,8/29/2006,2006,2005,2005,2006_D
ABRP,22,4,22_4,E,1,8/29/2006,2006,2005,2005,2006_E
ABRP,22,4,22_4,F,0,8/29/2006,2006,2005,2005,2006_F
ABRP,22,4,22_4,G,2,8/29/2006,2006,2005,2005,2006_G
ABRP,22,4,22_4,H,0,8/29/2006,2006,2005,2005,2006_H
ABRP,22,4,22_4,I,0,8/29/2006,2006,2005,2005,2006_I
ABRP,22,4,22_4,J,0,8/29/2006,2006,2005,2005,2006_J
ABRP,22,3,22_3,SEEDLING,2,8/29/2006,2006,2005,2005,2006_SEEDLING
ABRP,22,3,22_3,A,0,8/29/2006,2006,2005,2005,2006_A
ABRP,22,3,22_3,B,0,8/29/2006,2006,2005,2005,2006_B
ABRP,22,3,22_3,C,0,8/29/2006,2006,2005,2005,2006_C
ABRP,22,3,22_3,D,0,8/29/2006,2006,2005,2005,2006_D
ABRP,22,3,22_3,E,0,8/29/2006,2006,2005,2005,2006_E
ABRP,22,3,22_3,F,0,8/29/2006,2006,2005,2005,2006_F
ABRP,22,3,22_3,G,0,8/29/2006,2006,2005,2005,2006_G
ABRP,22,3,22_3,H,0,8/29/2006,2006,2005,2005,2006_H
ABRP,22,3,22_3,I,0,8/29/2006,2006,2005,2005,2006_I
ABRP,22,3,22_3,J,0,8/29/2006,2006,2005,2005,2006_J
ABRP,22,2,22_2,SEEDLING,2,8/29/2006,2006,2005,2005,2006_SEEDLING
ABRP,22,2,22_2,A,4,8/29/2006,2006,2005,2005,2006_A
ABRP,22,2,22_2,B,0,8/29/2006,2006,2005,2005,2006_B
ABRP,22,2,22_2,C,0,8/29/2006,2006,2005,2005,2006_C
ABRP,22,2,22_2,D,0,8/29/2006,2006,2005,2005,2006_D
ABRP,22,2,22_2,E,0,8/29/2006,2006,2005,2005,2006_E
ABRP,22,2,22_2,F,0,8/29/2006,2006,2005,2005,2006_F
ABRP,22,2,22_2,G,0,8/29/2006,2006,2005,2005,2006_G
ABRP,22,2,22_2,H,0,8/29/2006,2006,2005,2005,2006_H
ABRP,22,2,22_2,I,0,8/29/2006,2006,2005,2005,2006_I
ABRP,22,2,22_2,J,0,8/29/2006,2006,2005,2005,2006_J
ABRP,22,1,22_1,SEEDLING,3,8/29/2006,2006,2005,2005,2006_SEEDLING
ABRP,22,1,22_1,A,0,8/29/2006,2006,2005,2005,2006_A
ABRP,22,1,22_1,B,0,8/29/2006,2006,2005,2005,2006_B
ABRP,22,1,22_1,C,0,8/29/2006,2006,2005,2005,2006_C
ABRP,22,1,22_1,D,0,8/29/2006,2006,2005,2005,2006_D
ABRP,22,1,22_1,E,0,8/29/2006,2006,2005,2005,2006_E
ABRP,22,1,22_1,F,0,8/29/2006,2006,2005,2005,2006_F
ABRP,22,1,22_1,G,0,8/29/2006,2006,2005,2005,2006_G
ABRP,22,1,22_1,H,0,8/29/2006,2006,2005,2005,2006_H
ABRP,22,1,22_1,I,0,8/29/2006,2006,2005,2005,2006_I
ABRP,22,1,22_1,J,0,8/29/2006,2006,2005,2005,2006_J
ABRP,22,3,22_3,SEEDLING,1,7/23/2008,2008,2007,2007,2008_SEEDLING
ABRP,22,3,22_3,A,4,7/23/2008,2008,2007,2007,2008_A
ABRP,22,3,22_3,B,0,7/23/2008,2008,2007,2007,2008_B
ABRP,22,3,22_3,C,0,7/23/2008,2008,2007,2007,2008_C
ABRP,22,3,22_3,D,0,7/23/2008,2008,2007,2007,2008_D
ABRP,22,3,22_3,E,0,7/23/2008,2008,2007,2007,2008_E
ABRP,22,3,22_3,F,0,7/23/2008,2008,2007,2007,2008_F
ABRP,22,3,22_3,G,0,7/23/2008,2008,2007,2007,2008_G
ABRP,22,3,22_3,H,0,7/23/2008,2008,2007,2007,2008_H
ABRP,22,3,22_3,I,0,7/23/2008,2008,2007,2007,2008_I
ABRP,22,3,22_3,J,0,7/23/2008,2008,2007,2007,2008_J
ABRP,22,5,22_5,SEEDLING,1,7/24/2008,2008,2007,2007,2008_SEEDLING
ABRP,22,5,22_5,A,0,7/24/2008,2008,2007,2007,2008_A
ABRP,22,5,22_5,B,0,7/24/2008,2008,2007,2007,2008_B
ABRP,22,5,22_5,C,0,7/24/2008,2008,2007,2007,2008_C
ABRP,22,5,22_5,D,0,7/24/2008,2008,2007,2007,2008_D
ABRP,22,5,22_5,E,0,7/24/2008,2008,2007,2007,2008_E
ABRP,22,5,22_5,F,0,7/24/2008,2008,2007,2007,2008_F
ABRP,22,5,22_5,G,0,7/24/2008,2008,2007,2007,2008_G
ABRP,22,5,22_5,H,0,7/24/2008,2008,2007,2007,2008_H
ABRP,22,5,22_5,I,0,7/24/2008,2008,2007,2007,2008_I
ABRP,22,5,22_5,J,0,7/24/2008,2008,2007,2007,2008_J
ABRP,22,4,22_4,SEEDLING,2,7/23/2008,2008,2007,2007,2008_SEEDLING
ABRP,22,4,22_4,A,2,7/23/2008,2008,2007,2007,2008_A
ABRP,22,4,22_4,B,0,7/23/2008,2008,2007,2007,2008_B
ABRP,22,4,22_4,C,3,7/23/2008,2008,2007,2007,2008_C
ABRP,22,4,22_4,D,0,7/23/2008,2008,2007,2007,2008_D
ABRP,22,4,22_4,E,1,7/23/2008,2008,2007,2007,2008_E
ABRP,22,4,22_4,F,0,7/23/2008,2008,2007,2007,2008_F
ABRP,22,4,22_4,G,2,7/23/2008,2008,2007,2007,2008_G
ABRP,22,4,22_4,H,0,7/23/2008,2008,2007,2007,2008_H
ABRP,22,4,22_4,I,0,7/23/2008,2008,2007,2007,2008_I
ABRP,22,4,22_4,J,0,7/23/2008,2008,2007,2007,2008_J
ABRP,22,2,22_2,SEEDLING,1,7/11/2008,2008,2007,2007,2008_SEEDLING
ABRP,22,2,22_2,A,0,7/11/2008,2008,2007,2007,2008_A
ABRP,22,2,22_2,B,0,7/11/2008,2008,2007,2007,2008_B
ABRP,22,2,22_2,C,0,7/11/2008,2008,2007,2007,2008_C
ABRP,22,2,22_2,D,0,7/11/2008,2008,2007,2007,2008_D
ABRP,22,2,22_2,E,0,7/11/2008,2008,2007,2007,2008_E
ABRP,22,2,22_2,F,0,7/11/2008,2008,2007,2007,2008_F
ABRP,22,2,22_2,G,0,7/11/2008,2008,2007,2007,2008_G
ABRP,22,2,22_2,H,0,7/11/2008,2008,2007,2007,2008_H
ABRP,22,2,22_2,I,0,7/11/2008,2008,2007,2007,2008_I
ABRP,22,2,22_2,J,0,7/11/2008,2008,2007,2007,2008_J
ABRP,22,1,22_1,SEEDLING,2,7/11/2008,2008,2007,2007,2008_SEEDLING
ABRP,22,1,22_1,A,0,7/11/2008,2008,2007,2007,2008_A
ABRP,22,1,22_1,B,0,7/11/2008,2008,2007,2007,2008_B
ABRP,22,1,22_1,C,0,7/11/2008,2008,2007,2007,2008_C
ABRP,22,1,22_1,D,0,7/11/2008,2008,2007,2007,2008_D
ABRP,22,1,22_1,E,0,7/11/2008,2008,2007,2007,2008_E
ABRP,22,1,22_1,F,0,7/11/2008,2008,2007,2007,2008_F
ABRP,22,1,22_1,G,0,7/11/2008,2008,2007,2007,2008_G
ABRP,22,1,22_1,H,0,7/11/2008,2008,2007,2007,2008_H
ABRP,22,1,22_1,I,0,7/11/2008,2008,2007,2007,2008_I
ABRP,22,1,22_1,J,0,7/11/2008,2008,2007,2007,2008_J
ABRP,22,1,22_1,SEEDLING,2,7/15/2010,2010,6/1/2009,2009,2010_SEEDLING
ABRP,22,1,22_1,A,0,7/15/2010,2010,6/1/2009,2009,2010_A
ABRP,22,1,22_1,B,1,7/15/2010,2010,6/1/2009,2009,2010_B
ABRP,22,1,22_1,C,0,7/15/2010,2010,6/1/2009,2009,2010_C
ABRP,22,1,22_1,D,0,7/15/2010,2010,6/1/2009,2009,2010_D
ABRP,22,1,22_1,E,0,7/15/2010,2010,6/1/2009,2009,2010_E
ABRP,22,1,22_1,F,0,7/15/2010,2010,6/1/2009,2009,2010_F
ABRP,22,1,22_1,G,0,7/15/2010,2010,6/1/2009,2009,2010_G
ABRP,22,1,22_1,H,0,7/15/2010,2010,6/1/2009,2009,2010_H
ABRP,22,1,22_1,I,0,7/15/2010,2010,6/1/2009,2009,2010_I
ABRP,22,1,22_1,J,0,7/15/2010,2010,6/1/2009,2009,2010_J
ABRP,22,2,22_2,SEEDLING,1,7/16/2010,2010,6/1/2009,2009,2010_SEEDLING
ABRP,22,2,22_2,A,0,7/16/2010,2010,6/1/2009,2009,2010_A
ABRP,22,2,22_2,B,1,7/16/2010,2010,6/1/2009,2009,2010_B
ABRP,22,2,22_2,C,0,7/16/2010,2010,6/1/2009,2009,2010_C
ABRP,22,2,22_2,D,0,7/16/2010,2010,6/1/2009,2009,2010_D
ABRP,22,2,22_2,E,0,7/16/2010,2010,6/1/2009,2009,2010_E
ABRP,22,2,22_2,F,0,7/16/2010,2010,6/1/2009,2009,2010_F
ABRP,22,2,22_2,G,0,7/16/2010,2010,6/1/2009,2009,2010_G
ABRP,22,2,22_2,H,0,7/16/2010,2010,6/1/2009,2009,2010_H
ABRP,22,2,22_2,I,0,7/16/2010,2010,6/1/2009,2009,2010_I
ABRP,22,2,22_2,J,0,7/16/2010,2010,6/1/2009,2009,2010_J
ABRP,22,3,22_3,SEEDLING,1,7/16/2010,2010,6/1/2009,2009,2010_SEEDLING
ABRP,22,3,22_3,A,0,7/16/2010,2010,6/1/2009,2009,2010_A
ABRP,22,3,22_3,B,3,7/16/2010,2010,6/1/2009,2009,2010_B
ABRP,22,3,22_3,C,0,7/16/2010,2010,6/1/2009,2009,2010_C
ABRP,22,3,22_3,D,0,7/16/2010,2010,6/1/2009,2009,2010_D
ABRP,22,3,22_3,E,0,7/16/2010,2010,6/1/2009,2009,2010_E
ABRP,22,3,22_3,F,0,7/16/2010,2010,6/1/2009,2009,2010_F
ABRP,22,3,22_3,G,0,7/16/2010,2010,6/1/2009,2009,2010_G
